CustomerID,TenureDays,RecencyDays,Frequency,MonetaryValue
19032,373,4187,3,7667.1337
17103,469,4205,3,7663.2662
15927,482,4351,3,7660.8573
15933,596,4281,3,7659.7302
18147,387,4181,3,7658.3048
18135,378,4213,3,7648.3488
16286,430,4198,3,7647.2769
15114,568,4331,3,7645.3542
16199,517,4303,3,7643.9398
17093,464,4202,3,7643.9398
16307,535,4240,3,7643.9398
15702,601,4290,3,7643.8845
12988,569,4240,3,7641.5594
17220,359,4296,3,7640.9121
18160,391,4187,3,7640.6248
12335,284,4453,3,7638.4211
12702,537,4254,3,7636.7636
16309,513,4261,3,7636.2048
12222,634,4193,3,7634.5537
13626,488,4217,3,7634.5426
17218,527,4208,3,7632.8566
18168,394,4182,3,7632.8456
16448,492,4245,3,7632.1163
13082,553,4219,3,7631.5606
12348,593,4279,3,7631.2276
14030,473,4190,3,7630.544
15693,483,4329,3,7629.5859
18136,370,4209,3,7629.5858
12685,619,4252,3,7629.0397
13407,149,4389,3,7629.0286
12239,634,4183,3,7626.0688
16595,477,4284,3,7626.0277
17191,373,4309,3,7619.6519
13104,533,4205,3,7618.3559
12684,621,4242,3,7616.8515
12703,547,4258,3,7614.6857
12215,651,4179,3,7614.2563
16297,526,4237,3,7613.0219
13629,486,4211,3,7612.4647
13955,526,4185,3,7611.7259
12647,235,4424,3,7609.6911
13132,519,4221,3,7603.0833
12680,574,4274,3,7602.5087
13965,511,4180,3,7593.9906
11609,665,4207,3,7593.6797
13616,481,4223,3,7593.6244
13960,529,4177,3,7593.2723
13122,533,4203,3,7592.9298
18158,401,4197,3,7590.9219
12701,531,4261,3,7589.6259
12688,573,4259,3,7588.5208
14941,866,4204,3,7586.455
12339,568,4319,3,7586.3329
13091,495,4229,3,7585.7694
13644,525,4177,3,7585.228
12686,581,4260,3,7585.2279
12346,623,4273,3,7585.2279
12658,245,4401,3,7584.1009
13076,543,4245,3,7582.6629
12700,544,4237,3,7580.7858
12653,258,4386,3,7580.3976
12676,566,4285,3,7579.7029
14032,501,4182,3,7579.6698
13959,524,4190,3,7578.5523
12994,529,4253,3,7575.2608
13139,530,4209,3,7574.1669
12705,567,4243,3,7573.7897
12706,554,4243,3,7570.8077
12995,558,4235,3,7569.8891
13078,587,4216,3,7569.7579
13620,495,4217,3,7567.1155
12645,211,4430,3,7566.7744
12689,555,4262,3,7565.8463
12637,233,4415,3,7563.8557
13251,187,4407,3,7563.0822
13080,546,4228,3,7563.0712
13075,545,4243,3,7562.5534
13646,501,4195,3,7562.1762
13970,519,4190,3,7561.6678
13103,515,4207,3,7561.0712
13966,532,4174,3,7560.5408
13622,487,4229,3,7559.7798
13953,524,4181,3,7559.0284
12341,614,4282,3,7558.8833
12999,545,4242,3,7558.7079
13160,514,4210,3,7557.6029
12668,587,4272,3,7557.6029
12347,620,4267,3,7557.2257
13958,519,4197,3,7556.6954
13632,513,4183,3,7556.498
12644,231,4424,3,7556.1207
12342,622,4268,3,7556.1207
13113,507,4226,3,7549.8127
13638,512,4192,3,7549.4907
13636,503,4201,3,7549.0944
14020,470,4190,3,7549.0944
13051,562,4236,3,7549.0724
13117,525,4221,3,7548.7172
12990,532,4260,3,7546.564
12674,562,4287,3,7546.564
13119,531,4206,3,7546.5419
12263,639,4173,3,7546.4645
12630,260,4418,3,7542.1329
12210,606,4219,3,7542.1219
13630,519,4198,3,7541.3263
12317,272,4451,3,7539.8787
13129,519,4211,3,7539.5789
12693,600,4238,3,7536.619
13252,189,4396,3,7536.6079
13411,174,4384,3,7535.5029
14038,494,4183,3,7535.1257
13011,534,4256,3,7535.1147
12355,628,4274,3,7534.0097
12648,220,4413,3,7533.4461
13128,488,4231,3,7532.9378
13631,538,4179,3,7532.9158
12989,554,4255,3,7532.9158
13645,515,4184,3,7532.9158
13126,534,4207,3,7530.6616
13133,502,4232,3,7528.4957
12667,593,4275,3,7528.4957
12675,582,4277,3,7528.1105
13090,514,4212,3,7527.7222
13649,513,4185,3,7527.4018
13404,162,4387,3,7527.3907
13651,532,4180,3,7527.3907
12356,619,4272,3,7525.1918
14033,485,4185,3,7525.0055
12318,270,4467,3,7523.0039
12996,529,4259,3,7523.0039
14039,478,4195,3,7522.9818
13619,490,4208,3,7522.9486
13114,541,4207,3,7522.2319
13964,527,4183,3,7521.1269
11575,605,4275,3,7520.7608
29965,274,4201,3,7520.2499
12687,581,4242,3,7520.044
14045,502,4175,3,7518.5618
12214,650,4183,3,7518.3297
13633,504,4189,3,7517.4679
12315,261,4461,3,7517.4568
12671,567,4293,3,7516.3518
12683,581,4270,3,7515.6019
13254,156,4398,3,7515.2468
13089,542,4218,3,7514.4969
13000,562,4238,3,7513.3919
12316,293,4456,3,7513.3919
13643,513,4198,3,7513.3919
13001,534,4252,3,7513.3683
12699,585,4241,3,7511.9318
13130,512,4211,3,7510.8489
12354,608,4289,3,7510.8268
14949,870,4196,3,7509.1381
11612,655,4212,3,7508.6057
15059,864,4180,3,7506.8618
13647,538,4179,3,7506.4289
13408,164,4387,3,7505.2907
12328,290,4454,3,7505.2797
12350,628,4266,3,7504.8834
12669,590,4272,3,7504.1637
11568,619,4271,3,7502.353
12358,585,4287,3,7500.4744
12634,238,4420,3,7500.4744
12698,565,4262,3,7499.3584
11610,661,4229,3,7499.0159
11604,652,4245,3,7498.6607
12677,595,4270,3,7497.944
12694,576,4252,3,7497.5668
12670,567,4279,3,7497.5668
12681,570,4273,3,7496.4618
13115,496,4226,3,7491.2572
13637,515,4178,3,7488.7268
13253,206,4387,3,7485.7669
13135,527,4213,3,7484.3178
13081,539,4213,3,7483.2239
12349,612,4290,3,7483.2128
13971,515,4176,3,7483.2018
11259,838,4180,3,7481.5131
12673,559,4286,3,7478.7929
13650,535,4172,3,7478.7929
11603,629,4253,3,7477.6879
13077,567,4220,3,7477.1243
12353,582,4293,3,7475.833
13123,502,4232,3,7475.8093
13648,511,4178,3,7475.8093
13618,505,4202,3,7473.2789
13006,524,4262,3,7472.1739
12987,546,4247,3,7469.214
11263,834,4190,3,7463.2364
12640,224,4417,3,7461.1018
13079,556,4229,3,7461.1018
12340,609,4268,3,7461.1018
14146,911,4245,3,7459.3689
12360,617,4267,3,7459.2801
15056,841,4199,3,7457.7003
14846,844,4220,3,7452.7499
11191,818,4224,3,7451.656
13131,518,4207,3,7444.5489
15440,816,4175,3,7443.8989
14702,883,4255,3,7436.1749
14847,852,4211,3,7431.7549
29490,181,4659,3,7431.0704
11171,810,4223,3,7421.7879
11175,798,4227,3,7415.1579
14950,888,4183,3,7414.0971
14928,824,4230,3,7410.7599
14991,874,4191,3,7410.7599
14150,907,4259,3,7409.677
11090,837,4209,3,7408.0085
14984,897,4172,3,7403.0249
14843,893,4204,3,7393.091
15048,853,4199,3,7393.091
14771,852,4244,3,7391.986
11224,849,4197,3,7387.577
11252,857,4182,3,7387.5439
15062,868,4180,3,7386.472
14697,855,4261,3,7386.461
14160,778,4252,3,7381.0686
14833,881,4222,3,7380.9581
14770,836,4250,3,7380.947
11257,843,4186,3,7378.505
15078,874,4175,3,7376.5381
14778,888,4213,3,7374.2507
15077,866,4181,3,7374.2507
15047,884,4181,3,7369.875
14525,932,4235,3,7365.466
14712,868,4257,3,7359.9521
14947,859,4223,3,7357.731
14937,856,4221,3,7351.4435
11261,818,4177,3,7348.9131
15051,844,4200,3,7348.9131
15453,801,4186,3,7348.9131
14157,932,4233,3,7348.9131
14929,840,4226,3,7344.471
15058,847,4196,3,7336.736
11039,1008,4219,3,7333.421
13841,940,4244,3,7320.1831
11046,1010,4218,3,7311.5752
14171,857,4188,3,7310.3486
15923,468,4188,3,7285.022
11027,1012,4237,3,7283.6849
11047,1020,4211,3,7273.4748
11025,1023,4236,3,7267.3641
11026,996,4246,3,7266.2481
14163,838,4196,3,7256.5572
11029,1027,4219,3,7254.6456
15921,390,4264,3,7236.9655
29662,273,4598,3,7226.5175
13541,853,4353,3,7223.0425
13771,890,4246,3,7221.9375
29854,274,4201,4,7219.9268
11018,1011,4237,3,7219.2745
13540,899,4326,3,7213.639
11032,994,4222,3,7210.7439
13822,856,4244,3,7208.1471
12805,713,4255,3,7207.0532
11044,984,4222,3,7199.4066
13782,896,4246,3,7195.97
29845,274,4232,6,7194.1139
13685,849,4297,3,7193.2076
13559,857,4351,3,7192.1246
12754,728,4258,3,7186.0361
13558,698,4217,3,7182.7432
12398,823,4274,3,7181.0857
11048,1049,4175,3,7180.5553
14161,822,4227,3,7179.4172
13556,700,4212,3,7179.4171
11033,994,4225,3,7177.2955
13686,882,4285,3,7175.0303
12750,749,4233,3,7173.3618
11034,1013,4220,3,7172.9087
12607,741,4280,3,7170.9086
13697,860,4291,3,7166.6654
14164,845,4195,3,7165.6046
13555,648,4259,3,7165.3173
12620,737,4265,3,7161.5272
11031,1016,4217,3,7158.8531
11028,985,4254,3,7154.4552
14162,862,4181,3,7153.4386
11030,1008,4221,3,7150.8087
12621,728,4269,3,7150.6871
13607,966,4191,3,7143.8582
14713,815,4196,3,7140.1896
13560,889,4298,3,7130.8193
11035,1013,4215,3,7128.6977
12510,755,4271,3,7117.3272
11038,1009,4218,3,7113.2498
14774,828,4193,3,7110.3878
11017,1006,4247,3,7109.9127
13770,899,4257,3,7103.1943
30102,548,4201,4,7095.0672
29959,639,4201,8,7093.4713
11001,1060,4190,3,7054.1875
29573,273,4567,3,7004.4814
29621,0,4779,1,6997.2556
15710,323,4331,3,6979.7354
15700,279,4350,3,6903.5235
15920,297,4333,3,6903.5124
15688,285,4363,3,6874.7825
19614,626,4405,2,6870.0171
20452,596,4342,2,6803.1536
18696,633,4469,2,6795.2749
18336,918,4181,2,6790.3024
20622,595,4311,2,6784.247
18746,613,4469,2,6779.2745
18338,922,4188,2,6767.661
18242,606,4509,2,6764.4896
18496,647,4457,2,6764.4896
19960,632,4369,2,6762.7216
18297,612,4477,2,6762.147
28259,989,4178,2,6761.0641
19560,617,4429,2,6760.0475
17351,849,4339,2,6760.0475
18296,617,4487,2,6760.0475
20609,587,4349,2,6760.0475
20621,610,4315,2,6760.0475
28194,999,4180,2,6756.8651
18269,851,4274,2,6755.0861
19555,614,4428,2,6752.2131
18276,805,4292,2,6747.7931
18273,633,4484,2,6745.1521
18268,834,4295,2,6742.92
19970,616,4357,2,6739.5056
16740,745,4489,2,6739.5056
18240,595,4526,2,6738.931
19794,629,4393,2,6738.931
18710,619,4458,2,6738.931
18709,604,4451,2,6738.8868
19950,644,4365,2,6738.8868
19595,599,4432,2,6735.0635
18928,635,4420,2,6735.0635
17285,818,4372,2,6732.9861
20239,605,4364,2,6732.9861
19089,649,4421,2,6732.9861
19613,652,4400,2,6732.9861
20623,621,4298,2,6732.9861
20228,580,4384,2,6732.9861
18288,609,4498,2,6732.9861
18214,593,4523,2,6732.9861
19084,635,4438,2,6732.9861
20616,581,4350,2,6732.9861
19609,635,4393,2,6732.9861
18484,609,4498,2,6732.9861
18188,857,4314,2,6732.9861
19602,644,4385,2,6732.9861
18309,607,4505,2,6730.102
19096,632,4419,2,6730.102
16703,725,4500,2,6730.102
19979,611,4361,2,6730.102
18908,594,4464,2,6730.102
16713,716,4495,2,6730.102
18207,617,4512,2,6728.997
19790,620,4390,2,6728.997
20217,603,4379,2,6728.997
19782,607,4409,2,6728.997
17280,755,4441,2,6728.997
18738,615,4453,2,6728.997
18747,624,4458,2,6728.997
29619,639,4232,7,6724.719
20444,604,4330,2,6724.577
20245,659,4332,2,6724.577
17984,299,4247,3,6721.9029
16688,672,4536,2,6719.6156
18489,626,4473,2,6719.6156
18281,838,4275,2,6719.6156
11776,607,4380,2,6717.5603
11741,494,4483,2,6717.5603
20445,613,4330,2,6716.9746
19785,608,4387,2,6714.6541
11323,508,4504,2,6712.3668
18691,632,4454,2,6708.002
18213,616,4518,2,6708.002
16744,751,4467,2,6708.002
16687,713,4518,2,6708.002
17502,861,4306,2,6708.002
16743,790,4446,2,6708.002
18277,815,4284,2,6708.002
20242,613,4370,2,6705.6373
20226,603,4378,2,6704.2561
18255,811,4322,2,6704.2561
18485,612,4477,2,6699.8471
28243,990,4178,2,6697.2172
20220,588,4377,2,6696.8526
17051,814,4417,2,6696.8526
20612,594,4347,2,6696.8526
20629,605,4322,2,6696.8526
20615,592,4350,2,6696.8526
18706,615,4453,2,6696.8526
16693,682,4531,2,6696.8526
19956,638,4358,2,6696.8526
18931,637,4428,2,6696.8526
19978,601,4373,2,6696.8526
22995,673,4354,2,6696.8526
19568,634,4418,2,6696.8526
15614,788,4191,2,6695.394
11295,472,4525,2,6694.3663
18250,636,4504,2,6694.3221
19576,613,4429,2,6694.3221
20617,607,4304,2,6694.3221
18241,622,4516,2,6694.3221
19791,602,4412,2,6694.3221
18243,612,4527,2,6694.3221
19789,595,4414,2,6694.3221
18272,634,4501,2,6692.5541
19975,629,4354,2,6692.5541
18209,610,4525,2,6692.5541
19105,620,4418,2,6692.5541
20247,659,4328,2,6692.5541
19792,603,4398,2,6692.5541
18301,600,4506,2,6692.5541
19586,591,4442,2,6692.5541
16741,778,4455,2,6692.5541
20628,601,4317,2,6692.5541
20613,608,4338,2,6692.5541
20430,625,4327,2,6692.5541
18217,614,4522,2,6692.5541
18483,597,4490,2,6692.5541
19588,604,4442,2,6692.5541
19964,651,4365,2,6692.5541
20225,607,4367,2,6692.5541
20600,625,4335,2,6692.5541
19959,637,4360,2,6692.5541
19788,598,4402,2,6692.5541
19559,598,4438,2,6692.5541
18488,641,4471,2,6692.5541
18740,612,4464,2,6692.5541
19596,629,4419,2,6692.5541
19971,596,4368,2,6692.5541
19793,599,4406,2,6692.5541
19773,614,4394,2,6692.5541
19095,596,4435,2,6692.5541
19965,644,4357,2,6692.5541
18491,654,4446,2,6692.5541
18205,612,4525,2,6692.5541
22893,570,4490,2,6692.4436
18708,609,4466,2,6692.4436
19947,604,4402,2,6692.4436
18724,592,4470,2,6692.4436
19958,653,4355,2,6692.4436
20227,610,4361,2,6689.9132
22903,645,4415,2,6689.9132
19949,590,4405,2,6689.9132
19611,646,4386,2,6689.9132
19963,635,4370,2,6689.9132
19787,605,4414,2,6689.9132
20451,607,4337,2,6689.9132
19607,639,4408,2,6689.9132
20606,618,4334,2,6689.9132
18731,602,4455,2,6689.7364
28255,960,4186,2,6686.6976
27645,1055,4211,2,6686.6976
22252,769,4322,2,6682.2887
22112,696,4483,2,6682.2887
28031,1016,4211,2,6682.2887
27663,1026,4214,2,6682.2887
20627,617,4299,2,6679.272
18249,628,4498,2,6679.272
19795,622,4396,2,6679.272
18210,628,4514,2,6679.272
20620,614,4298,2,6679.272
20448,597,4345,2,6679.272
18725,626,4449,2,6679.272
20219,591,4383,2,6679.272
18222,615,4515,2,6679.272
16742,751,4461,2,6679.272
19977,584,4384,2,6679.272
11325,500,4503,2,6678.8411
28288,975,4173,2,6673.4266
19099,604,4426,2,6672.6089
18219,608,4515,2,6672.6089
20626,616,4307,2,6672.6089
18494,621,4465,2,6671.8685
18308,604,4500,2,6671.8685
19577,611,4418,2,6671.8685
18248,642,4478,2,6671.8685
29914,273,4932,3,6671.2946
18736,604,4454,2,6669.3381
20608,629,4326,2,6669.3381
20253,665,4327,2,6669.3381
17353,821,4343,2,6669.3381
18335,899,4210,2,6669.3381
18718,599,4455,2,6669.3381
19093,628,4444,2,6669.3381
18260,645,4477,2,6669.3381
18930,638,4422,2,6669.3381
18692,616,4475,2,6669.3381
20221,606,4368,2,6669.3381
20447,635,4327,2,6669.3381
19628,616,4406,2,6669.3381
18251,616,4500,2,6669.3381
18694,640,4472,2,6669.3381
18208,596,4535,2,6669.3381
19957,643,4368,2,6669.3381
18909,635,4446,2,6669.3381
22996,689,4359,2,6669.3381
20614,607,4342,2,6669.3381
20246,639,4353,2,6669.3381
19556,599,4430,2,6669.3381
22268,791,4296,2,6664.5976
19772,603,4396,2,6663.8241
18246,605,4528,2,6663.8241
17315,841,4362,2,6663.8241
18303,613,4484,2,6663.8241
18238,631,4509,2,6663.8241
18482,594,4499,2,6663.8241
18239,582,4537,2,6663.8241
17309,828,4376,2,6663.8241
22785,548,4533,2,6662.6749
18302,591,4498,2,6662.6749
18929,635,4429,2,6662.6749
17286,799,4380,2,6662.6749
20446,628,4335,2,6662.6749
17354,832,4339,2,6662.6749
18284,624,4477,2,6662.6749
20259,626,4334,2,6662.6749
18490,647,4449,2,6662.6749
20213,612,4378,2,6662.6749
19558,612,4425,2,6662.6749
18493,642,4456,2,6662.6749
20258,599,4340,2,6662.6749
18695,663,4450,2,6662.6749
17310,826,4378,2,6662.6749
20456,623,4326,2,6662.6749
19102,622,4416,2,6662.6749
20625,595,4314,2,6662.6749
18212,599,4531,2,6662.6749
19967,663,4358,2,6662.6749
19612,652,4391,2,6662.6749
22895,567,4506,2,6662.6749
20256,615,4336,2,6662.6749
28244,981,4187,2,6659.0726
28063,996,4229,2,6659.0726
28152,996,4180,2,6657.9787
11707,592,4390,2,6657.8682
12050,452,4497,2,6656.2217
28068,1024,4204,2,6654.1112
27651,1029,4211,2,6654.1112
23074,841,4194,2,6654.1112
23057,872,4178,2,6654.1112
28099,1006,4174,2,6654.1112
18218,609,4525,2,6653.8902
20611,638,4325,2,6653.8902
17279,745,4434,2,6653.8902
18716,599,4473,2,6653.8902
18275,632,4499,2,6653.8902
18252,620,4495,2,6653.8902
20244,604,4370,2,6653.8902
19786,595,4405,2,6653.8902
20610,621,4330,2,6653.8902
19797,622,4390,2,6653.8902
18735,599,4474,2,6653.8902
18337,914,4197,2,6653.8902
20624,618,4296,2,6653.8902
18486,640,4472,2,6653.8902
18254,624,4500,2,6653.8902
19783,604,4400,2,6653.8902
18220,611,4527,2,6653.8902
19966,623,4376,2,6653.8902
20450,598,4343,2,6653.8902
18469,603,4489,2,6653.8902
20238,611,4360,2,6653.8902
18495,650,4457,2,6653.8902
19594,613,4432,2,6653.8902
19974,609,4364,2,6653.8902
17352,828,4330,2,6653.8902
18245,830,4299,2,6653.8902
19951,658,4361,2,6653.8902
19948,603,4407,2,6653.8902
16702,684,4529,2,6653.8902
19968,611,4374,2,6653.8902
18737,599,4458,2,6653.8902
17308,846,4354,2,6653.8902
19784,622,4401,2,6653.8902
18307,606,4496,2,6653.8902
18244,604,4521,2,6653.8902
19621,596,4409,2,6653.8902
19094,622,4441,2,6653.8902
18470,600,4504,2,6653.8902
18693,650,4457,2,6653.8902
18487,651,4456,2,6653.8902
19561,608,4434,2,6653.8902
19083,635,4433,2,6653.8902
17329,803,4380,2,6653.8902
16745,773,4454,2,6653.8902
12843,751,4196,2,6650.1774
17985,298,4243,3,6648.4094
28224,974,4186,2,6648.0447
28193,1021,4179,2,6648.0447
28250,969,4197,2,6648.0447
27919,977,4230,2,6648.0447
11299,517,4479,2,6646.8403
13511,744,4184,2,6643.5142
12018,696,4267,2,6642.9728
28078,1032,4184,2,6642.4976
27636,1050,4204,2,6642.4976
28131,1011,4191,2,6642.4976
16310,367,4240,3,6641.2269
12079,605,4351,2,6639.0611
27668,1043,4219,2,6637.2489
28061,989,4229,2,6636.9837
22182,764,4355,2,6636.9837
12118,632,4325,2,6634.6411
16495,1052,4195,2,6632.4642
16404,379,4234,3,6632.3869
17833,372,4244,3,6629.3923
11282,490,4532,2,6628.5967
12755,599,4319,2,6628.5857
27616,1044,4221,2,6628.4641
28240,984,4178,2,6628.4641
27615,1023,4222,2,6628.4641
27918,1014,4204,2,6628.4641
12041,600,4352,2,6628.0442
11539,549,4450,2,6627.4917
12103,479,4454,2,6627.4917
28067,1014,4212,2,6627.0497
27669,1016,4224,2,6627.0497
28296,976,4188,2,6627.0497
27606,1053,4211,2,6627.0497
28190,985,4196,2,6627.0497
28158,1020,4176,2,6627.0497
28264,960,4189,2,6627.0497
22233,758,4369,2,6627.0497
28070,1032,4191,2,6627.0497
28268,978,4186,2,6627.0497
27667,1044,4202,2,6627.0497
22881,856,4212,2,6627.0497
28285,985,4182,2,6627.0497
28156,1012,4193,2,6627.0497
27646,1042,4210,2,6627.0497
28076,1051,4176,2,6627.0497
23113,837,4197,2,6627.0497
28191,986,4198,2,6627.0497
28065,1017,4215,2,6627.0497
27662,1013,4228,2,6627.0497
27920,996,4223,2,6627.0497
27671,1039,4217,2,6627.0497
28066,1030,4206,2,6627.0497
22121,741,4386,2,6627.0497
23114,853,4190,2,6625.9337
11796,592,4384,2,6624.6961
11934,569,4373,2,6624.1657
14155,891,4256,2,6622.5524
12083,464,4473,2,6622.5524
12143,489,4456,2,6622.5524
12105,489,4471,2,6622.5524
22232,757,4367,2,6613.7676
28038,1024,4209,2,6613.7676
28196,966,4182,2,6613.7676
12784,627,4285,2,6613.6682
12084,619,4334,2,6613.6571
11854,599,4368,2,6613.6461
27623,1030,4224,2,6612.6184
11270,485,4527,2,6612.5632
12613,770,4253,2,6612.0328
11773,555,4414,2,6612.0328
12171,492,4468,2,6612.0328
12437,583,4335,2,6611.4582
12779,630,4300,2,6608.1542
12789,644,4264,2,6608.1432
12141,491,4465,2,6607.0382
28159,1014,4176,2,6606.3641
22247,755,4339,2,6606.3641
22765,797,4281,2,6606.3641
15621,809,4176,2,6605.4028
14158,926,4241,2,6604.2978
12026,557,4382,2,6604.2978
11939,587,4364,2,6604.2978
14861,837,4228,2,6604.2978
13691,915,4294,2,6604.2978
28257,977,4195,2,6603.8337
22234,781,4341,2,6603.8337
27670,1026,4227,2,6603.8337
28234,986,4179,2,6603.8337
28246,986,4177,2,6603.8337
22373,803,4291,2,6603.8337
27617,1050,4203,2,6603.8337
12078,585,4349,2,6602.6292
12167,501,4462,2,6602.6292
11272,482,4521,2,6602.6292
12042,615,4341,2,6602.6292
16638,1036,4186,2,6601.5242
12279,823,4309,2,6601.5242
13536,728,4179,2,6600.4303
11541,579,4431,2,6600.4303
11810,613,4359,2,6600.4303
12261,852,4301,2,6600.4303
11271,483,4512,2,6600.4303
12053,459,4504,2,6600.4303
16630,1042,4195,2,6600.4303
16623,1054,4192,2,6600.4303
11780,612,4365,2,6600.4303
12071,452,4486,2,6600.4303
13514,1020,4197,2,6600.4303
11797,624,4354,2,6599.8667
22889,859,4205,2,6598.3197
28030,1014,4210,2,6598.3197
27621,1055,4210,2,6598.3197
22901,848,4224,2,6598.3197
28071,1036,4190,2,6598.3197
22976,824,4205,2,6598.3197
22251,798,4298,2,6598.3197
28297,974,4194,2,6598.3197
28154,995,4193,2,6598.3197
27625,1033,4221,2,6598.3197
22109,663,4524,2,6598.3197
12030,628,4327,2,6597.1042
11671,535,4436,2,6597.1042
12418,686,4224,2,6596.5407
12198,572,4344,2,6596.5186
12221,871,4333,2,6594.9163
12395,828,4267,2,6594.9163
12285,807,4308,2,6594.9163
12254,866,4324,2,6594.8942
11925,619,4364,2,6594.8942
11688,501,4489,2,6593.7892
12219,856,4326,2,6593.7892
12886,639,4275,2,6591.5682
12265,833,4316,2,6590.4632
11307,523,4495,2,6590.4632
12711,741,4226,2,6589.3803
12094,628,4328,2,6588.5847
28247,963,4185,2,6588.3858
22877,803,4251,2,6588.3858
28064,987,4224,2,6588.3858
27641,1005,4232,2,6588.3858
28062,1004,4203,2,6588.3858
28273,993,4178,2,6588.3858
22120,676,4471,2,6588.3858
28155,987,4196,2,6588.3858
28083,1047,4175,2,6588.3858
11727,570,4410,2,6588.2753
16494,1057,4184,2,6587.1261
16496,1066,4175,2,6586.0542
15620,794,4193,2,6585.4907
11528,526,4484,2,6585.4796
12181,465,4463,2,6584.4078
12898,640,4281,2,6584.4078
11626,584,4437,2,6584.4078
11540,555,4454,2,6583.789
14975,847,4226,2,6582.7282
11599,876,4371,2,6582.7282
13783,905,4283,2,6580.5292
11654,554,4420,2,6580.5292
12450,603,4304,2,6580.5292
11275,501,4522,2,6580.5292
11839,595,4371,2,6580.5292
11818,467,4504,2,6579.4132
12208,487,4428,2,6579.4132
11286,487,4514,2,6579.4132
11813,621,4355,2,6578.3413
12256,870,4306,2,6578.3413
11798,605,4372,2,6578.3413
11217,554,4489,2,6578.3413
11955,608,4355,2,6578.3413
12072,486,4463,2,6576.054
12220,873,4324,2,6575.0042
12189,459,4458,2,6575.0042
12033,598,4340,2,6573.8992
16352,1053,4199,2,6573.0815
11623,597,4418,2,6572.8053
11297,513,4483,2,6572.8053
11815,511,4479,2,6572.8053
11326,524,4483,2,6572.8053
11666,479,4496,2,6572.8053
14793,867,4239,2,6572.8053
